root=bm001 (Кровати и матрасы)
tree_size=16
suspect_count=486

id=12281 | sku=90617932 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12283 | sku=50550702 | primary=18904 (Внутренние подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18904(Внутренние подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12285 | sku=80598731 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры)
id=12286 | sku=20572423 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12287 | sku=90604699 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12288 | sku=80587921 | primary=18902 (Декоративные подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18902(Декоративные подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12289 | sku=60565411 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12290 | sku=50611507 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12291 | sku=10607890 | primary=18902 (Декоративные подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18902(Декоративные подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12292 | sku=60604629 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12295 | sku=80262187 | primary=18904 (Внутренние подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18904(Внутренние подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12296 | sku=50584504 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12297 | sku=90517782 | primary=18902 (Декоративные подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18902(Декоративные подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12298 | sku=70617589 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12299 | sku=80614203 | primary=18902 (Декоративные подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18902(Декоративные подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12300 | sku=10582333 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12301 | sku=40410811 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12302 | sku=00570986 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12303 | sku=60510697 | primary=18902 (Декоративные подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18902(Декоративные подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12304 | sku=80604633 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12305 | sku=00450818 | primary=18902 (Декоративные подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18902(Декоративные подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12308 | sku=70598779 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12310 | sku=50531006 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12311 | sku=50569513 | primary=18777 (Декоративные подушки и одеяла для детей) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18777(Декоративные подушки и одеяла для детей),18902(Декоративные подушки),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12313 | sku=30502260 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12314 | sku=30561805 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12315 | sku=80584526 | primary=18902 (Декоративные подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18902(Декоративные подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12316 | sku=50592165 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12317 | sku=80517688 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12318 | sku=90607891 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12319 | sku=10617931 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12321 | sku=70336594 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12322 | sku=20591134 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12323 | sku=40563446 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12325 | sku=90605043 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12326 | sku=70615142 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12327 | sku=70486654 | primary=18902 (Декоративные подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18902(Декоративные подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12329 | sku=90592130 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12331 | sku=10465051 | primary=18902 (Декоративные подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18902(Декоративные подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12332 | sku=40523827 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12333 | sku=00620873 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12334 | sku=90599631 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12335 | sku=70591136 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12337 | sku=70600329 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12338 | sku=10485577 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12340 | sku=50600330 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12341 | sku=40599643 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12342 | sku=60599637 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12343 | sku=80576786 | primary=18777 (Декоративные подушки и одеяла для детей) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18777(Декоративные подушки и одеяла для детей),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12346 | sku=00595326 | primary=18777 (Декоративные подушки и одеяла для детей) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18777(Декоративные подушки и одеяла для детей),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12347 | sku=50599628 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12349 | sku=00605047 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12350 | sku=30592147 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12353 | sku=20576770 | primary=18777 (Декоративные подушки и одеяла для детей) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18777(Декоративные подушки и одеяла для детей),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12354 | sku=50471700 | primary=18902 (Декоративные подушки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18902(Декоративные подушки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12355 | sku=30600331 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12356 | sku=10576025 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12357 | sku=60598586 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),34203(Садовые аксессуары),od001(Сад и балкон),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12359 | sku=10574955 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12362 | sku=20583073 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),34203(Садовые аксессуары),od001(Сад и балкон),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12363 | sku=27470460 | primary=18777 (Декоративные подушки и одеяла для детей) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18777(Декоративные подушки и одеяла для детей),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12364 | sku=10599965 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),34203(Садовые аксессуары),od001(Сад и балкон),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12365 | sku=50592132 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12366 | sku=70615137 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12367 | sku=30508040 | primary=18777 (Декоративные подушки и одеяла для детей) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18777(Декоративные подушки и одеяла для детей),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12368 | sku=50598582 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),34203(Садовые аксессуары),od001(Сад и балкон),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12369 | sku=10578289 | primary=18777 (Декоративные подушки и одеяла для детей) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18777(Декоративные подушки и одеяла для детей),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12370 | sku=60592141 | primary=18903 (Декоративные наволочки) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18903(Декоративные наволочки),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12373 | sku=20528369 | primary=18777 (Декоративные подушки и одеяла для детей) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18740(Мягкие игрушки и талисманы для детей),18777(Декоративные подушки и одеяла для детей),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12374 | sku=80595332 | primary=18777 (Декоративные подушки и одеяла для детей) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18777(Декоративные подушки и одеяла для детей),18903(Декоративные наволочки),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12377 | sku=40569518 | primary=18777 (Декоративные подушки и одеяла для детей) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18777(Декоративные подушки и одеяла для детей),18903(Декоративные наволочки),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12379 | sku=40523182 | primary=18777 (Декоративные подушки и одеяла для детей) | linked_to_bm001=true | linked_outside_tree=10659(Декоративные подушки и наволочки),18777(Декоративные подушки и одеяла для детей),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12387 | sku=40445392 | primary=700630 (3-местные диваны-кровати) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),700630(3-местные диваны-кровати),700640(Диваны и кресла)
id=12392 | sku=90584658 | primary=700629 (2-местные диваны-кровати) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),16296(Кресла складные),700629(2-местные диваны-кровати),700640(Диваны и кресла),fu002(Столы и стулья)
id=12395 | sku=80541594 | primary=700631 (Диваны-кровати с козеткой раскладные) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),700631(Диваны-кровати с козеткой раскладные),700640(Диваны и кресла)
id=12401 | sku=20582610 | primary=700629 (2-местные диваны-кровати) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),700629(2-местные диваны-кровати),700640(Диваны и кресла)
id=12404 | sku=80541589 | primary=700630 (3-местные диваны-кровати) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),10670(Трехместные диваны),700630(3-местные диваны-кровати),700640(Диваны и кресла)
id=12405 | sku=00575446 | primary=700629 (2-местные диваны-кровати) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),700629(2-местные диваны-кровати),700640(Диваны и кресла)
id=12407 | sku=60580869 | primary=700631 (Диваны-кровати с козеткой раскладные) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),700631(Диваны-кровати с козеткой раскладные),700640(Диваны и кресла)
id=12409 | sku=90354327 | primary=700629 (2-местные диваны-кровати) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),700629(2-местные диваны-кровати),700640(Диваны и кресла)
id=12411 | sku=50341148 | primary=700630 (3-местные диваны-кровати) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),700630(3-местные диваны-кровати),700640(Диваны и кресла)
id=12418 | sku=50582411 | primary=16296 (Кресла складные) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),16296(Кресла складные),700640(Диваны и кресла),fu002(Столы и стулья),fu006(Кресла)
id=12421 | sku=80587704 | primary=16296 (Кресла складные) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),16296(Кресла складные),700640(Диваны и кресла),fu002(Столы и стулья)
id=12424 | sku=00228705 | primary=19037 (Кушетки и раскладные кровати) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),19037(Кушетки и раскладные кровати)
id=12429 | sku=60564845 | primary=19037 (Кушетки и раскладные кровати) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),19037(Кушетки и раскладные кровати),700640(Диваны и кресла)
id=12433 | sku=20535888 | primary=20857 (Матрасы для диванов-кроватей) | linked_to_bm001=true | linked_outside_tree=10663(Диваны-кровати),20857(Матрасы для диванов-кроватей),700640(Диваны и кресла)
id=12710 | sku=70442617 | primary=10680 (Комплекты постельного белья) | linked_to_bm001=true | linked_outside_tree=10680(Комплекты постельного белья),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12711 | sku=40585306 | primary=10680 (Комплекты постельного белья) | linked_to_bm001=true | linked_outside_tree=10680(Комплекты постельного белья),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12714 | sku=50579507 | primary=10681 (Простыни) | linked_to_bm001=true | linked_outside_tree=10681(Простыни),bm002(Наматрасники и чехлы для матрасов),tl001(Текстиль и ковры),tl004(Текстиль для спальни)
id=12987 | sku=30449908 | primary=10717 (Придиванные, приставные столики) | linked_to_bm001=true | linked_outside_tree=10705(Столы для дома),10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),fu002(Столы и стулья),st001(Мебель для хранения)
id=12998 | sku=00576318 | primary=20656 (Прикроватные тумбы и шкафы) | linked_to_bm001=true | linked_outside_tree=10705(Столы для дома),10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),st004(Комоды и тумбы),fu002(Столы и стулья),st001(Мебель для хранения)
id=13004 | sku=50411990 | primary=10716 (Журнальные столики) | linked_to_bm001=true | linked_outside_tree=10705(Столы для дома),10716(Журнальные столики),10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),fu002(Столы и стулья),st001(Мебель для хранения)
id=13005 | sku=20556507 | primary=10717 (Придиванные, приставные столики) | linked_to_bm001=true | linked_outside_tree=10705(Столы для дома),10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),fu002(Столы и стулья),st001(Мебель для хранения)
id=13041 | sku=20295930 | primary=10717 (Придиванные, приставные столики) | linked_to_bm001=true | linked_outside_tree=10716(Журнальные столики),20656(Прикроватные тумбы и шкафы),10705(Столы для дома),10717(Придиванные, приставные столики),fu002(Столы и стулья),st001(Мебель для хранения)
id=13044 | sku=90480401 | primary=10716 (Журнальные столики) | linked_to_bm001=true | linked_outside_tree=10716(Журнальные столики),20656(Прикроватные тумбы и шкафы),10705(Столы для дома),fu002(Столы и стулья),st001(Мебель для хранения)
id=13047 | sku=00497806 | primary=10716 (Журнальные столики) | linked_to_bm001=true | linked_outside_tree=10716(Журнальные столики),10717(Придиванные, приставные столики),10705(Столы для дома),fu002(Столы и стулья),st001(Мебель для хранения)
id=13049 | sku=30492275 | primary=10716 (Журнальные столики) | linked_to_bm001=true | linked_outside_tree=10716(Журнальные столики),10705(Столы для дома),fu002(Столы и стулья),st001(Мебель для хранения)
id=13055 | sku=50610739 | primary=20656 (Прикроватные тумбы и шкафы) | linked_to_bm001=true | linked_outside_tree=10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),fu002(Столы и стулья),st001(Мебель для хранения),st004(Комоды и тумбы)
id=13056 | sku=80489322 | primary=20656 (Прикроватные тумбы и шкафы) | linked_to_bm001=true | linked_outside_tree=10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),st004(Комоды и тумбы),fu002(Столы и стулья),st001(Мебель для хранения)
id=13061 | sku=20512660 | primary=20656 (Прикроватные тумбы и шкафы) | linked_to_bm001=true | linked_outside_tree=10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),st004(Комоды и тумбы),fu002(Столы и стулья),st001(Мебель для хранения)
id=13062 | sku=30608983 | primary=20656 (Прикроватные тумбы и шкафы) | linked_to_bm001=true | linked_outside_tree=10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),st004(Комоды и тумбы),fu002(Столы и стулья),st001(Мебель для хранения)
id=13063 | sku=70340384 | primary=10717 (Придиванные, приставные столики) | linked_to_bm001=true | linked_outside_tree=10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),10705(Столы для дома),fu002(Столы и стулья),st001(Мебель для хранения)
id=13066 | sku=50531983 | primary=10717 (Придиванные, приставные столики) | linked_to_bm001=true | linked_outside_tree=10717(Придиванные, приставные столики),10705(Столы для дома),fu002(Столы и стулья),st001(Мебель для хранения)
id=13071 | sku=60447677 | primary=20656 (Прикроватные тумбы и шкафы) | linked_to_bm001=true | linked_outside_tree=10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),st004(Комоды и тумбы),fu002(Столы и стулья),st001(Мебель для хранения)
id=13075 | sku=80488737 | primary=20656 (Прикроватные тумбы и шкафы) | linked_to_bm001=true | linked_outside_tree=10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),st004(Комоды и тумбы),fu002(Столы и стулья),st001(Мебель для хранения)
id=13077 | sku=20570221 | primary=20656 (Прикроватные тумбы и шкафы) | linked_to_bm001=true | linked_outside_tree=10717(Придиванные, приставные столики),20656(Прикроватные тумбы и шкафы),st004(Комоды и тумбы),fu002(Столы и стулья),st001(Мебель для хранения)
id=13859 | sku=70419971 | primary=45731 (Комплектующие JONAXEL) | linked_to_bm001=true | linked_outside_tree=11465(Модульные стойки),st001(Мебель для хранения),46052(Системы хранения),45730(Система JONAXEL),20656(Прикроватные тумбы и шкафы),20804(Стеллажи и пеналы для ванных комнат),45731(Комплектующие JONAXEL),ba001(Ванные комнаты)
id=14750 | sku=50465761 | primary=45847 (Раздвижные кровати с регулируемой длиной) | linked_to_bm001=true | linked_outside_tree=16257(Безопасность детей),18723(Детские кровати),45847(Раздвижные кровати с регулируемой длиной),bc001(Товары для детей и новорожденных),hi001(Товары для ремонта и улучшения дома),sp001(Безопасность дома)
id=14824 | sku=00571245 | primary=49096 (UNKNOWN) | linked_to_bm001=true | linked_outside_tree=
id=14825 | sku=10458970 | primary=49096 (UNKNOWN) | linked_to_bm001=true | linked_outside_tree=
id=14841 | sku=60538922 | primary=49096 (UNKNOWN) | linked_to_bm001=true | linked_outside_tree=
id=14848 | sku=30588094 | primary=49096 (UNKNOWN) | linked_to_bm001=true | linked_outside_tree=
id=14865 | sku=80572496 | primary=49096 (UNKNOWN) | linked_to_bm001=true | linked_outside_tree=
id=14886 | sku=90349326 | primary=19037 (Кушетки и раскладные кровати) | linked_to_bm001=true | linked_outside_tree=19037(Кушетки и раскладные кровати),700640(Диваны и кресла)
id=14890 | sku=60480780 | primary=45848 (Односпальные кровати для детей) | linked_to_bm001=true | linked_outside_tree=18723(Детские кровати),45848(Односпальные кровати для детей),bc001(Товары для детей и новорожденных)
id=14894 | sku=00360484 | primary=19037 (Кушетки и раскладные кровати) | linked_to_bm001=true | linked_outside_tree=19037(Кушетки и раскладные кровати),700640(Диваны и кресла)
id=14895 | sku=00595086 | primary=19037 (Кушетки и раскладные кровати) | linked_to_bm001=true | linked_outside_tree=19037(Кушетки и раскладные кровати),700640(Диваны и кресла)
id=14897 | sku=00320134 | primary=19037 (Кушетки и раскладные кровати) | linked_to_bm001=true | linked_outside_tree=19037(Кушетки и раскладные кровати),700640(Диваны и кресла)
id=14899 | sku=80253809 | primary=45848 (Односпальные кровати для детей) | linked_to_bm001=true | linked_outside_tree=18723(Детские кровати),19049(Кровати-мезонин, кровати-чердаки для детей),45848(Односпальные кровати для детей),bc001(Товары для детей и новорожденных)
id=14904 | sku=20424362 | primary=19037 (Кушетки и раскладные кровати) | linked_to_bm001=true | linked_outside_tree=19037(Кушетки и раскладные кровати),700640(Диваны и кресла)
id=15083 | sku=60028510 | primary=18694 (Текстиль для новорожденных и малышей) | linked_to_bm001=true | linked_outside_tree=18690(Детский текстиль),18694(Текстиль для новорожденных и малышей),20529(Одеяла),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни),bc002(Товары для новорожденных)
id=15084 | sku=90588543 | primary=18694 (Текстиль для новорожденных и малышей) | linked_to_bm001=true | linked_outside_tree=18690(Детский текстиль),18694(Текстиль для новорожденных и малышей),20529(Одеяла),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни),bc002(Товары для новорожденных)
id=15088 | sku=00028508 | primary=18694 (Текстиль для новорожденных и малышей) | linked_to_bm001=true | linked_outside_tree=18690(Детский текстиль),18694(Текстиль для новорожденных и малышей),20529(Одеяла),bc001(Товары для детей и новорожденных),tl001(Текстиль и ковры),tl004(Текстиль для спальни),bc002(Товары для новорожденных)
